state_id,state_name,number_of_deaths_among_cancer_patients_2011,percent_of_cancer_patients_dying_in_hospital_2011,percent_of_cancer_patients_dying_in_hospital_2011_2,percent_of_cancer_patients_dying_in_hospital_2011_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_2011_deaths_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths,hospital_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_2011_deaths_3,icu_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths,icu_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_2,icu_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2011_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2011_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_2011_deaths_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths,hospice_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_2011_deaths_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2011_deaths,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2011_deaths_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_2011_deaths_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2011_deaths,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2011_deaths_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_2011_deaths_3
State ID,State Name,Number of deaths among cancer patients (2011),Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit,Point estimate,Lower conf. limit,Upper conf. limit
1,Alabama             ,3952,27.9248080455542,26.3069244075589,29.6421920061848,62.0893748779393,59.6402743701479,64.6390465745895,4.91287928385557,4.72945255672291,5.09630601098823,27.765083502041,26.1563693721111,29.4727395422573,1.30077899702015,1.18420227005584,1.41735572398445,9.40470017510413,8.4982332714946,10.4078556751653,63.547012937885,61.0354881529001,66.1618834474063,10.7328883077757,10.3807709894527,11.0850056260986,8.13198660568302,7.27124200240381,9.09462319272915,48.2496962951812,46.1015564599391,50.4979304679271
2,Alaska              ,345,31.2680513406114,25.9059901247814,37.7399601377852,58.9262773145775,51.4120510071957,67.5387596901844,4.17041891426322,3.56234116245396,4.77849666607248,16.4637704845855,12.6964453032148,21.3489470553208,0.476533931340978,0.0900705453674067,0.86299731731455,7.1512831249127,4.79107681337902,10.6741871033775,29.4506545085931,24.2523473067493,35.7631795394559,4.59483337675347,3.42752962202805,5.7621371314789,5.06101694063256,3.18755782281679,8.03558520257219,40.4140599025334,34.0902259525115,47.9109830507073
3,Arizona             ,3263,17.2453880571335,15.8560579448509,18.7564532291395,61.5501102300646,58.8726736086091,64.3493124589319,4.56014197886096,4.35945618339945,4.76082777432247,38.1600180310003,36.0436491394381,40.4006533992404,1.91123195491626,1.78368623925721,2.03877767057531,11.3713532857732,10.2239717360156,12.6474993171545,74.639316033681,71.687192907166,77.7130094240142,11.0361667754629,10.6509178794702,11.4214156714557,13.8280938883851,12.5936449722478,15.1835454316339,67.1337873006866,64.3155430905122,70.075524216458
4,Arkansas            ,2748,23.6749837509417,21.9213501476238,25.5689020900982,63.5378534751272,60.5973497693559,66.621045963107,4.89878748288895,4.68041334033318,5.11716162544472,25.487201796077,23.6645919952086,27.4501861483804,1.00654454388756,0.867757011717412,1.14533207605771,9.79506835102234,8.68752798836304,11.0438048809415,62.5469380459368,59.600382979831,65.639166450426,9.09268505230908,8.6734805085121,9.51188959610607,11.7998444001508,10.5672766109797,13.1761789715147,45.3961540985704,42.9176136074333,48.0178330927565
5,California          ,16054,29.3179437380277,28.4053390569535,30.2598685163642,64.2945816560909,62.9707990359891,65.646193054803,5.04663925483875,4.95074645904512,5.14253205063237,38.5818340261154,37.5269748079942,39.6663446610041,2.08631226473667,2.02536766605238,2.14725686342096,12.6770262000494,12.0688495123961,13.3158502897625,55.4884399642836,54.2765474694876,56.7273917229315,8.24283326650093,8.05875151010062,8.42691502290124,9.26009243412086,8.77140147523869,9.77601038220966,57.8999556615944,56.6217279549121,59.2070391826282
6,Colorado            ,2004,16.0939802812054,14.4162221907743,17.9669956431156,57.6590001120115,54.4100739216521,61.1019256967771,3.81422203467008,3.56000648192453,4.06843758741562,26.2835582482226,24.1013922341876,28.6632999237189,1.11063388643905,0.949067371320096,1.272200401558,7.32540383473456,6.19641753889295,8.66009125516919,70.6898442509502,67.0818190868219,74.4919286365217,11.1129917306311,10.6249837935761,11.6009996676861,12.1614995145201,10.7219378122431,13.7943413804161,55.8335789236332,52.5824051040228,59.2857730500251
7,Connecticut         ,3184,29.3832895640966,27.488398274785,31.4088037060901,64.4173909159994,61.6288715185324,67.3320823532662,5.48538572467964,5.28224422274874,5.68852722661054,30.2783153138779,28.3661826021951,32.3193427576564,1.38945021051346,1.26034377234107,1.51855664868586,10.6193547557312,9.47518813640182,11.9016840409563,57.0236425465911,54.4403655389929,59.7294999232209,7.51111678334423,7.12115376095284,7.90107980573562,13.6847344131089,12.4323911018614,15.0632291425652,73.6367204133821,70.6196413786181,76.7826979489641
8,Delaware            ,960,16.8863244826186,14.4810243657775,19.6911452760321,58.4440563141591,53.7856433977949,63.50593769401,4.59860435430765,4.23269453139735,4.96451417721794,28.4639538729023,25.2797981791008,32.0491747734171,1.39510168808532,1.16254795839837,1.62765541777227,12.7104567040145,10.6369069806953,15.1882224708585,75.5462999876336,70.1971900606083,81.3030184953826,11.320081597816,10.6176584144266,12.0225047812053,13.7899834961022,11.6067768894374,16.3838459750034,68.8476477895078,63.7731255391946,74.3259573068117
9,District of Columbia,370,31.3059331075207,26.2470255120675,37.3399053268707,63.6882468594587,56.1126610682173,72.2865875688938,5.69888172067383,5.10842706400552,6.28933637734213,29.2901663028186,24.3849894791157,35.1820468399841,1.36048714520361,0.985224104908279,1.73575018549895,15.3377128288341,12.1788044635747,19.3159710810181,56.9315795912903,49.4860826541581,65.4972990570122,9.40846829408254,8.27499492546598,10.5419416626991,7.29144733431387,4.83700296224498,10.9913524229883,64.1384618706848,56.5750097337947,72.7130637801724
